year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
111,111/10/29,保健食品概論,31,胡蘿蔔、枸杞子及南瓜等食物會讓皮膚變黃，是因這些食物富含何種維生素之故？,維生素 B,維生素 A,維生素 K,維生素 D,B,
111,111/10/29,保健食品概論,32,重度腎臟病患或是尿毒症病人食用楊桃可能引起何種器官病變？,肝臟,腸胃道,心臟,神經系統,D,
111,111/10/29,保健食品概論,33,下列何種食品添加物可作為抗氧化劑使用？ a.沒食子酸丙酯 b. L-半胱氨酸鹽酸鹽 c. L-抗壞血酸棕櫚酸酯 ：,a,ab,bc,abc 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 7 頁，共 15 頁,D,
111,111/10/29,保健食品概論,34,依據目前公告之健康食品安全評估方法，下列敘述何者為正確？,第二類是指產品之原料為非傳統食用，但產品或原料是以通常加工製備者,安全評估試驗應依分層試驗法概念進行,除了產品分類規定之動物試驗外，允許提供額外動物試驗以佐證,以上皆是,B,
111,111/10/29,保健食品概論,35,依據目前公告之健康食品安全評估方法，下列敘述何者為錯誤？,試驗需以適當之實驗動物來進行,試驗主持人應具備食品安全或毒理學相關之專業背景與經驗,試驗計畫主持人所屬單位應即為試驗執行單位,非經主管機關要求，不得執行產品分類規定以外之動物試驗,C,
111,111/10/29,保健食品概論,36,下列有關反式脂肪之敘述何者為錯誤？,人造的反式脂肪主要來自於經過氧化的植物油,攝取過多反式脂肪會增加罹患心血管疾病風險,天然的乳製品也可能存在反式脂肪,我國規定於營養標示內應標示反式脂肪項目,A,
111,111/10/29,保健食品概論,37,馬鈴薯發芽時會產生何種有毒物質而可能導致食用中毒？,吡咯里西啶類生物鹼,顛茄生物鹼,配醣生物鹼,麥角生物鹼,C,
111,111/10/29,保健食品概論,38,新鮮的樹薯塊根含有微量具有毒性的何種物質？而食用之樹薯粉經加工過程可去除此有 毒物質。,龍葵鹼,氰酸,水楊酸,烏頭鹼 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 8 頁，共 15 頁,B,
111,111/10/29,保健食品概論,39,吊白塊具有漂白及防腐作用，禁止使用於食品中，因其會殘留亞硫酸鹽和何種物質於 食 品中？,過氧化氫,氰化鉀,氯化氫,甲醛,D,
111,111/10/29,保健食品概論,40,有一乳酸菌保健產品，菌株為自行篩選自國人糞便者，欲申請健康食品認證，下列敘述何 者為錯誤 ？,屬第一類安全性評估,應有菌株鑑定報告,若菌株與藥品為相同來源，其用法、用量及標示應與藥品適當區隔,以上皆非,A,
111,111/10/29,保健食品概論,41,有機錫化合物（ organotin compounds ）會污染魚產品或食品，下列相關敘述何者正確 ？ a.毒性高低與「錫」原子所鍵結的有機官能基種類與數目有關， b.我國已禁用三苯基錫， c.屬環境荷爾蒙（ 內分泌干擾物質）,"a,b","b,c",c,abc,D,
111,111/10/29,保健食品概論,42,下列有關供食品原料使用之苦橙（ Citrus aurantium ）之敘述，何者錯誤 ？,每日食用限量以所含辛弗林（ synephrine ）計為二十毫克,synephrine 化學結構類似於麻黃素,與咖啡因產品同時食用時需限量使用,具心血管疾病者不宜使用,C,
111,111/10/29,保健食品概論,43,使用下列何種物質作為原料之食品時，應標示「本產品可能引起孩童過敏」及「不能飲用 葡萄柚原汁之用藥者應特別注意」 ？,奇異果（ Actinidia chinensis）種子萃取物,冬蟲夏草菌絲體,鼠尾草（ Salvia hispanica ）種子,以上皆是 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 9 頁，共 15 頁,A,
111,111/10/29,保健食品概論,44,下列何種食物可能含有會造成溶血（ hemolysis ）現象的成分 ？,花生,蠶豆,馬鈴薯,茄子,B,
111,111/10/29,保健食品概論,45,關於健康食品工廠良好作業規範中，下列何者不是從業人員所符合之規定？,工作時需穿戴整潔之工作衣帽,手部應保持清潔，但不宜穿戴手套,新進人員應先經衛生醫療機構健康檢查合格，使得雇用,工作中不得飲食,B,
111,111/10/29,保健食品概論,46,第二軌的健康食品標示字號為：,衛部健食規字第 OOOOOO 號,衛部健食 A字第 OOOOOO 號,衛部健食 B字第 OOOOOO 號,衛部健食軌字第 OOOOOO 號,A,
111,111/10/29,保健食品概論,47,以下何者非目前市售保健食品的前幾位功效訴求？,抗疲勞,腸胃道保健,護肝,免疫調節,ABCD,
111,111/10/29,保健食品概論,48,食品業者欲申請健康食品查驗登記應向何機關申辧？,衛生福利部（食品藥物管理署）,各地方政府衛生局,財團法人醫藥品查驗中心,保健食品學會 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 10 頁，共 15 頁,A,
111,111/10/29,保健食品概論,49,以下何者為現在製造的膠囊狀健康食品應標示事項？ ① 保健功效之相關成分含量 ② 製 造工廠名稱 ③「本產品非藥品，供保健用，罹病者仍需就醫。」字樣 ④「請依建議攝取 量食用，勿過量。」字樣,①②③,①②④,②③④,①③④,D,
111,111/10/29,保健食品概論,50,目前已通過健康食品延緩衰老功能認證的產品，下列何者是其保健成分原料？,β-聚葡萄糖,管花肉蓯蓉苯乙醇苷,魚油,紅麴,B,
111,111/10/29,保健食品概論,51,使用大豆萃取物開發健康食品，需注意事項為何？,不得單一原料使用,所含異黃酮（ Isoflavones ）每日最高攝食量為 50 mg,應加標「孕婦忌食」字樣之警語,應加標「本品請勿長期或大量食用」字樣之警語,B,
111,111/10/29,保健食品概論,52,品質改良劑「碳酸鎂」可用於各類食品；著色劑「銅葉綠素」限用於口香糖及泡泡糖、膠 囊錠狀食品；營養添加劑「鉬酸鈉（無水） 」限用於膠囊錠狀食品及特殊營養食品；營養 添加劑「硫酸鈣」限用於膠囊錠狀食品；以上四項食品添加物混合為複方食品添加物之使 用範圍為何 ？,各類食品,口香糖及泡泡糖、膠囊錠狀食品,口香糖及泡泡糖、膠囊錠狀食品及特殊營養食品,膠囊錠 狀食品,D,
111,111/10/29,保健食品概論,53,有關健康食品個案審查（符合健康食品管理法第三條第一項第一款規定者） ，下列何者不 是初審應檢具之文件資料？,產品原料成分規格含量表,產品之安全評估報告,產品製程概要,進口完稅證明 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 11 頁，共 15 頁,D,
111,111/10/29,保健食品概論,54,取得衛生福利部查驗登記許可之健康食品，於許可證於有效期間內，中央主管機關可基於 何原因對已經許可之健康食品重新評估？,廣告多次違規,仿冒他人註冊商標,負責廠商遭強制執行,產品之成分、配方、生產方式受到質疑,D,
111,111/10/29,保健食品概論,55,衛生福利部辦理嬰兒與較大嬰兒配方食品查驗登記，其範圍不包含何者？,單獨食用即可滿足出生至 6個月內嬰兒營養需求之母乳代用品,供逾 6個月至 12個月之較大嬰兒，於斷奶過程中，配合嬰兒副食品所使用之配方食 品,嬰兒食用之米精與麥精,特殊醫療用途嬰兒配方食品,C,
111,111/10/29,保健食品概論,56,食品中添加「碳酸鎂」作為品質改良劑時，使用限量為 5 g/kg以下，下列何者符合規定？,膠囊每顆 500 mg中含有碳酸鎂 2 mg,每 150 kg食品中含有碳酸鎂 0.8 kg,500顆錠狀食品（每顆 200 mg）總計含有碳酸鎂 2 g,每 25 kg食品中含有碳酸鎂 150 g,A,
111,111/10/29,保健食品概論,57,保健食品發展面對的社會環境變化，下列何者為非？,數位生活追求精準健康,社群及網路活絡影響產品與服務需求,追求身心靈健康需求,高齡少子的人口結構變化對保健需求沒影響,D,
111,111/10/29,保健食品概論,58,保健食品發展面對的經濟環境變化，下列何者為非？,上下游專業分工愈趨重要,保健食品的商業模式及通路形態更為活潑,區域經貿合作關係不影響產品研發,國際合作及布局重要性加大,C,
111,111/10/29,保健食品概論,59,雞精產品一直是保健食品的主流市場，以下何者為非？,傳統雞精之外，尚有滴雞精、熬雞精等產品,以上三者的功效成分各不相同,源自食補的概念受到消費者喜愛,近年來魚精也可能成為其替代品 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 12 頁，共 15 頁,ABCD,
111,111/10/29,保健食品概論,60,下列何者不是國內重要且具特色的保健原料 ？,紅麴,羅望子,綠藻,牛樟芝,B,
111,111/10/29,保健食品概論,61,國內對包裝維生素礦物質類的錠狀膠囊狀食品，其營養標示的規定敘述，何者為誤 ？,含量標示數值以阿拉伯數字表示,維生素 A、維生素 D及維生素 D應加註國際單位（ IU）之含量標準,需垂直表格完整呈現，不得切割橫向連續表格,需列示營養標示之標題,C,
111,111/10/29,保健食品概論,62,目前臺灣通過健康食品規格基準審查過的產品，何者敘述錯誤？,有魚油及紅麴 2類,功效訴求以調節血脂及胃腸功能改善為主,產品項數紅麴大於魚油,申請商與製造商可不相同,B,
111,111/10/29,保健食品概論,63,下列有關乙型受體素 -萊克多巴胺（ Ractopamine ）之敘述何者為不正確？,添加於動物飼料中可以增強家畜家禽的瘦肉比例,屬於類交感神經刺激劑,依規定其殘留容許量在牛肉及豬肉中為 10 ppb以下,家禽類肉品中 不得檢出,C,
111,111/10/29,保健食品概論,64,可作為化妝清潔用品之雙性胺基酸為 ？,麩胺酸 glutamic acid,甲硫胺酸 methionene,苯丙胺酸 phenylalanine,丙胺酸 alanine,A,
111,111/10/29,保健食品概論,65,依食品安全衛生管理法規定，下列有關含冬蟲夏草類產品之敘述何者錯誤 ？,冬蟲夏草可做為食品原料,產品須標示菌株之中文名稱及拉丁學名,使用之菌株須為中華被毛孢（ Hirsutella sinensis ）,以上皆非 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 13 頁，共 15 頁,A,
111,111/10/29,保健食品概論,66,以下哪一種飽和脂肪酸比較不容易增加血膽固醇？,肉豆蔻酸,月桂酸,棕櫚酸,硬脂酸,D,
111,111/10/29,保健食品概論,67,誤食含馬兜鈴酸（ Aristolochic acid ）植物時，主要會引起哪一種毒性反應：,中樞神經毒性,腎臟毒性,肝臟毒性,心臟毒性,B,
111,111/10/29,保健食品概論,68,可可豆之生產，歷經日光曝曬發酵及烘烤乾燥等製程，可能產生何種有毒物質？,氟氯碳化物,多環芳香族碳氫化合物,氮氧化物,硫氧化物,B,
111,111/10/29,保健食品概論,69,基因毒性試驗中使用的細菌 S. typhimuriun TA 98 的特性為何？,具有抗突變性,為一種大腸桿 菌,若待測物具有致突變性則會在缺乏碳源的培養基上觀察到此株菌的生長,突變株可自行合成組胺酸,D,
111,111/10/29,保健食品概論,70,"無毒性顯示之劑量（ no-observed-adverse -effect level, NOAEL ）可藉由哪一項測試得知？",致畸試驗,基因毒性試驗,致癌性試驗,28天餵食毒性試驗,D,
111,111/10/29,保健食品概論,71,食品原料標示時，對冬蟲夏草菌絲體的使用，何者敘述有誤 ？,要於外包加註「本產品非中藥材冬蟲夏草之製品」的醒語,完整「冬蟲夏草菌絲體」 7個字，字體大小要一致,需備菌株鑑定證明或分離來源等相關文件,可直接使用菌株英文名稱，不需中文名稱 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 14 頁，共 15 頁,D,
111,111/10/29,保健食品概論,72,國內目前取得健康食品認證的產品，產品型態沒有下列那些類別？,茶飲料,豆漿,膠囊錠劑,以上皆有,D,
111,111/10/29,保健食品概論,73,業者向衛生福利部申請輸入錠狀、膠囊狀食品查驗登記，何者非衛生福利部不予登記並發 駁回書函之主要原因？,成分含量表列載之成分或含量，與包裝、標籤標示之成分或含量不一致者,產品使用之添加物係衛福部所定「食品添加物使用範圍及限量暨規格標準」未收載者,提出申請時未檢附產品成分含量表正本,逾通知補件期限未補件者,C,
111,111/10/29,保健食品概論,74,衛生福利部依據食品安全衛生管理法第七條第三項公告「應設置實驗室之食品業者類別 及規模」 ，國內茶葉飲料健康食品製造工廠設置實驗室，以下何者為非？,辦理工廠登記且資本額三仟萬，應設置實驗室,茶葉飲料之製造、加工、調配業者皆為被規範的對象,茶葉飲料之改裝業者不是被規範的對象,設置之實驗室，應從事自主檢驗,A,
111,111/10/29,保健食品概論,75,有關健康食品查驗登記許可製造廠變更登記之申請，以下何者為非？,僅可取代性變更，不可增列製造廠,應檢附三批產品衛生檢驗規格及其檢驗報告,應檢附三批一般營養成分分析報告,應檢附三批保健功效安定性試驗報告,A,
111,111/10/29,保健食品概論,76,食物不耐症是因為個人無法消化某些食物成分所引起，最容易引發食物不耐症的原因為 下列何者 ？,乳糖,麩質,味精,西瓜 111年度第二次保健食品初級工程師能力鑑定考試試題 科目：保健食品概論 考試日期： 111年10月29日 09:00~10:15 第 15 頁，共 15 頁,A,
111,111/10/29,保健食品概論,77,亞硝酸鹽 -硫代硫酸鈉可以用來治療何種毒性物質引起的中毒 ？,氯氣,光氣,氟化物,氰化物,D,
111,111/10/29,保健食品概論,78,下列保健食品巿場的發展環境，何者敘述有誤 ？,健康保健需求不可逆，持續成長,高齡化是重要推動力量,發酵技術過於傳統，不值得重視,智能設備及智慧生活引導精準及客製化保健食品與服務開發,C,
111,111/10/29,保健食品概論,79,當能量營養素攝取過多時，何者可以脂肪形式儲存？,只有脂肪,只有碳水化合物,脂肪和碳水化合物,脂肪、碳水化合物及蛋白質,D,
111,111/10/29,保健食品概論,80,下列何者不屬於「營養素或特定成分，有明訂的標示、宣傳生理功能詞句」？,維生素 B1、B2、B6、B12、C、D、E、K,菸鹼素、葉酸、生物素、泛酸,鈣、鐵、碘、鎂、鋅、鉻,胺基酸、核甘酸 以 下 空 白,D,
112,112/4/22,食品科學概論,1,用於清洗生鮮即食食品之主要消毒成分（次氯酸） ，其殘留濃度（ ppm）為多少 ？,0.5,1,2,3,B,
112,112/4/22,食品科學概論,2,塑膠製食品容器及包裝回收使用原則，下列何者錯誤？,不得有不良變色、異臭、異味等,不得回收使用,經清潔、消毒及有效殺菌後可重複使用,不得含有異物或纖維剝落,ABCD,
112,112/4/22,食品科學概論,3,有關 HACCP之敘述，下列何者錯誤？,HACCP小組成員一定需包含食品技師,HACCP小組成員學歷需為碩士以上,HACCP小組成員每年須參加 16小時教育訓練,執行 HACCP計畫需建立產品規格描述,ABC,
112,112/4/22,食品科學概論,4,在未取得產品輸入許可前，擅自移動、啟用或販賣者，將沒收所收取之保證金，並於多久 期間內暫停受理該食品業者具結保管之申請？,0.5年,1年,1.5年,2年,B,
112,112/4/22,食品科學概論,5,某進口商調配咖啡豆來自巴西（ 35%）和哥倫比亞（ 65%） ，原產地應標示 ？,哥倫比亞、巴西,哥倫比亞,巴西,巴西、哥倫比亞 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 2 頁，共 15 頁,A,
112,112/4/22,食品科學概論,6,標示於最小販售單位、字體長寬不小於幾公分？,0.1,0.2,0.3,0.5,B,
112,112/4/22,食品科學概論,7,柑橘果汁長期儲存會因維生素 C氧化而褐變，下列何種抗氧化劑適合添加？,檸檬酸單甘油酯,抗壞血酸棕櫚酸酯,丁基羥基甲氧苯（ BHA）,抗壞血酸鈉鹽,D,
112,112/4/22,食品科學概論,8,請問在單一生產線同日要生產鮮乳、保久乳和巧克力牛奶，你的生產排程如何安排？,鮮乳、保久乳、巧克力牛奶,巧克力牛奶、鮮乳、保久乳,巧克力牛奶、保久乳、鮮乳,自主管理,A,
112,112/4/22,食品科學概論,9,動物性精製油在食品安全監測計畫中得不包括哪項檢驗項目？,重金屬,丙烯醯胺,總極性化合物,苯芘（ Benzopyrene ）,B,
112,112/4/22,食品科學概論,10,用於清洗消毒食品接觸面（乳品類加工設備）之過氧化氫使用濃度限量（ ppm）為何？,165,265,465,865,C,
112,112/4/22,食品科學概論,11,食品業者所聘用調理烘焙人員中，各種餐飲業持有技術證照人員比率，下列何者錯誤 ？,觀光旅館 ：85%,供應學校 ：75%,中央廚房 ：70%,自助餐 ：50% 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 3 頁，共 15 頁,D,
112,112/4/22,食品科學概論,12,牛奶中金黃色葡萄球菌在 60℃下的 D值約幾分鐘 ？,3,6,9,12,B,
112,112/4/22,食品科學概論,13,水產品初級加工場管理辦法，納管適用水產類的 6類加工方式，不包括哪項？,二去 /三去,油炸,汆燙、熟成,乾燥,B,
112,112/4/22,食品科學概論,14,包裝醬油標示為 ［釀造］者，產品總含氮量應達多少 g/100 mL ？,0.3,0.8,1,1.5,B,
112,112/4/22,食品科學概論,15,植物性油脂業者針對重金屬項目最低檢驗週期為何？,一季一次,半年一次,一年一次,自主管理,B,
112,112/4/22,食品科學概論,16,下列何者不是 ISO 9000 的品質管理原則？,目標導向,全員參與,領導統御,顧客為重,A,
112,112/4/22,食品科學概論,17,依據食品良好衛生規範準則規定，食品物流業者對於低溫食品的理貨及裝卸，應在攝氏幾 度以下場所迅速進行？,7,15,18,20 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 4 頁，共 15 頁,B,
112,112/4/22,食品科學概論,18,下列何者食品內容物與製品不需強制進行過敏原標示？ [建議送分 ],豆漿,芒果汁,椰子水,牛奶,ABCD,
112,112/4/22,食品科學概論,19,下列何者最有可能是 [養殖魚貝類 ]的危害因子？,組織胺,有機汞,揮發性鹽基態氮,雪卡毒（ ciguatoxin ）,C,
112,112/4/22,食品科學概論,20,製造及加工業類別之食品業者應登錄之事項，何者不正確：,食品業者基本資料,倉儲場所基本資料,委託或受託代工情形,製造及加工之原料資訊,D,
112,112/4/22,食品科學概論,21,保存期限可超過 10日以上的冷藏真空食品，不包括下列何者 ？,添加亞硝酸鹽或硝酸鹽,水活性在 0.87以下,pH值小於 4.6,鹽濃度大於 3.5%之煙燻及發酵食品,B,
112,112/4/22,食品科學概論,22,食品販賣業者有販賣、貯存冷凍或冷藏食品時，除依販賣業者一般規定外，尚須符合的規 定，下列何者錯誤 ？,販賣業者不得改變製造業者原來設定的食品保存溫度,冷凍（藏）食品應使用金屬材料或橡皮圈等物固定,冷凍食品與冷藏食品應分開貯存及販賣,冷凍（藏）食品貯存或陳列於冷凍（藏）櫃內時，不得超過最大裝載線,B,
112,112/4/22,食品科學概論,23,下列何者不是質譜儀之質量分析器（ Mass analyzer ）？,離子阱式（ iontrap）,飛行時間式（ time of flight ）,磁扇形電場式（ magnetic sector）,電噴灑游離式（ electron spray ionization ） 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 5 頁，共 15 頁,D,
112,112/4/22,食品科學概論,24,溶液之吸光測定法主要是依據藍伯特 －比耳定律 （Lambert -Beer ’s）來表示，有關藍伯特 －比耳定律： A= abc之敘述，下列何者錯誤？,A為吸光度,a為吸光係數,b為液層厚度,c入射光強度,D,
112,112/4/22,食品科學概論,25,下列何者為不飽和脂肪酸？,月桂酸（ lauric acid ）,硬脂酸（ stearic acid ）,棕櫚酸（ palmitic acid ）,油酸（ oleic acid）,D,
112,112/4/22,食品科學概論,26,溫體豬肉放久後色澤褐化，主要是因會形成哪種物質 ？,肌紅蛋白（ Mb）,氧化肌紅蛋白（ MetMb）,氧合肌紅蛋白（ MbO2）,亞硫酸肌紅蛋白（ NOMb）,B,
112,112/4/22,食品科學概論,27,當變性蛋白質集合形成有次序的網狀結構時，這個過程稱為：,凝聚,絮凝,沈澱,凝膠,D,
112,112/4/22,食品科學概論,28,麥芽糖是由那兩個單醣結合而失去一水分子所構成？,葡萄糖、果糖,葡萄糖、葡萄糖,木糖、葡萄糖,果糖、果糖,B,
112,112/4/22,食品科學概論,29,二硝基水楊酸法（ dinitrosalicylic acid ）較不適合分析以下哪種醣類？,葡萄糖,甘露糖,乳糖,蔗糖 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 6 頁，共 15 頁,D,
112,112/4/22,食品科學概論,30,有關丙烯醯胺敘述何者有誤？,高碳水化合物的食品較易產生,酸性下較不易產生,天門冬醯胺酸，甲硫胺酸和三酸甘油酯都是可能的反應物,高溫高水分含量較易產生,D,
112,112/4/22,食品科學概論,31,冷凍雞肉酸敗（ rancidity）主因是油脂氧化造成，以下何者敘述有誤？,游離脂肪酸逐漸增加,主因是 trypsin在凍結溫度下仍有活性,70%由磷脂質分解,負10℃約比 -18℃少一半的保存期限,B,
112,112/4/22,食品科學概論,32,在加工含糖泡沫型甜食產品如蛋白甜餅，習慣在攪打後才加入糖的主因為何？,增加蛋白質起泡能力,降低相的黏度,使蛋白質吸附和展開,增加泡沫膨脹率,C,
112,112/4/22,食品科學概論,33,可用高效液相層析儀 （ HPLC） 定量食品中糖精含量，其移動相之適當流速應為下列何者？,15 L/min,1.5 L/min,1.5 mL/min,15 mL/min,C,
112,112/4/22,食品科學概論,34,有關醣類結構特性之敘述，下列何者正確？,果糖的環狀結構為六環,甘露糖是一種六碳醛糖,半乳糖屬於酮糖,葡萄糖為左旋糖，旋光度為 - 52.2度,B,
112,112/4/22,食品科學概論,35,食用油（ 5 g）與過量碘化鉀反應，游離碘以 0.10N的硫代硫酸鈉滴定，經空白校正後滴 定體積為 0.60 mL，請問油的過氧化價為何？,1.2,12,0.6,6 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 7 頁，共 15 頁,B,
112,112/4/22,食品科學概論,36,何者較不常見用於純化農藥殘留的製備層析之固定相？,矽膠（二氧化矽高凝膠型態）,聚丙烯醯胺凝膠,氧化鋁,活性碳,B,
112,112/4/22,食品科學概論,37,下列何種醣類不會與斐林試劑產生反應？,葡萄糖,半乳糖,海藻糖,麥芽糖,C,
112,112/4/22,食品科學概論,38,使用酚 -硫酸法測定碳水化合物含量時，需先配製下列何種物質之標準曲線？,L-果糖,D-果糖,L-葡萄糖,D-葡萄糖,D,
112,112/4/22,食品科學概論,39,欲檢出灰分中是否有磷的存在時，需使用下列何種試劑？,碳酸銨,草酸銨,鉬酸銨,氫氧化銨,C,
112,112/4/22,食品科學概論,40,濾紙色層分析某化合物時，展開劑移動的距離為 12公分，化合物色點移動的距離為 9公 分，請問該化合物的 Rf值為何？,0.25,0.5,0.75,1 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 8 頁，共 15 頁,C,
112,112/4/22,食品科學概論,41,下列有關脂肪及脂肪酸之物理性質的敘述，何者正確 ？ a.飽和脂肪酸的熔點比不飽和脂 肪酸的熔點低 b.油脂的不飽和度愈高，其黏度愈低 c.飽和脂肪酸的比重較不飽和脂肪 酸比重高 d.脂肪酸的碳鏈愈長熔點愈低,ab,bc,cd,abd,B,
112,112/4/22,食品科學概論,42,擠壓加工技術（ extrusion technology ）的特徵為：,低溫低壓,低溫高壓,高溫低壓,高溫高壓,D,
112,112/4/22,食品科學概論,43,蛋黃醬的製造原理，主要是依據蛋白質的那一種特性 ？,成膠性,起泡性,乳化性,保水性,C,
112,112/4/22,食品科學概論,44,罐裝或瓶裝食品的加熱殺菌條件，主要是以能殺滅下列何種微生物的孢子作為標準：,Staphylococcus aureus,Bacillus cereus,Salmonella,Clostridium botulinum,D,
112,112/4/22,食品科學概論,45,下列何者是蔬果類冷凍前殺菁是否完全的指標？,脂肪加氧酶,過氧化酶,蛋白酶,鹼性磷酸酶 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 9 頁，共 15 頁,B,
112,112/4/22,食品科學概論,46,魚肉在冷凍貯藏過程中，其表面呈現黃褐色的現象，稱為：,凍燒,濃縮效應,冰晶傷害,梅納反應,A,
112,112/4/22,食品科學概論,47,養樂多是使用何種微生物發酵之飲品？,醋酸菌,乳酸菌,酵母菌,黴菌,B,
112,112/4/22,食品科學概論,48,薄膜處理法中的 R.O.法是指下列何種過濾法 ？,過濾,微過濾,超過濾,逆滲透,D,
112,112/4/22,食品科學概論,49,食品經高壓加工處理（ HPP）後，對品質的影響是？,使閉殼肌蛋白質變性，有利於貝類開殼,達商業殺菌要求，低酸性產品在常溫下可長期貯存,可破壞共價鍵，提供特殊風味,可使酵素失活，避免果汁產品在貯存時分層,A,
112,112/4/22,食品科學概論,50,組織胺是水產品重要的鮮度劣變指標，下列有關組織胺 的敘述何者正確？,組胺酸發生脫胺反應形成組織胺,原存在水產動物肌肉細胞中的水解酵素催化組織胺產生,應提高水產原料貯存溫度以破壞酵素催化反應,鯖科魚類組胺酸含量高，不當貯存易產生大量組織胺,D,
112,112/4/22,食品科學概論,51,冷凍魚片發生褐變（ brown meat ）的主要原因是？,肌紅蛋白氧化 （配位金屬成為 Fe+3）,肌紅蛋白氧合 （配位金屬成為 Fe+2）,血紅蛋白氧化 （配位金屬成為 Fe+3）,血紅蛋白氧合 （配位金屬成為 Fe+2） 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 10 頁，共 15 頁,A,
112,112/4/22,食品科學概論,52,在魚油膠囊產品中常使用何種食品添加物？提供何種用途？,己二烯酸殺菌,己二烯酸防腐,抗壞血酸抗氧化,生育醇抗氧化,D,
112,112/4/22,食品科學概論,53,冷凍加工製程對食品品質的影響，何者正確？,cell alive system （CAS）冷凍方式可得到數量極少的冰晶,包冰處理可以避免玻化轉移（ glass transition ）,最大冰晶生成帶溫度範圍是 0~-1°C,降溫速度愈快，冰晶數量愈多,D,
112,112/4/22,食品科學概論,54,可避免生啤酒貯存時微生物滋長的合適加工方法是下列何者？,超高溫短時間殺菌,低溫長時間殺菌,微波殺菌,膜過濾除菌,D,
112,112/4/22,食品科學概論,55,為避免馬鈴薯長時間運輸、貯存過程中發芽，使用何種方法處理最常用？,γ射線處理,燻硫處理,射頻處理,高脈衝電場處理,A,
112,112/4/22,食品科學概論,56,有關傳統豆麥醬油之敘述，下列何者正確？,醬油醪的熟成以甘胺酸分解生產量多寡為指標,醬油製麴所用的菌主要為青黴菌（ Penicillium ）,製麴過程中 ，品溫應控制在 30~40℃，避免麴菌死亡,大麥為常用的原料,C,
112,112/4/22,食品科學概論,57,由圓糯米與梗米製作味淋所使用之微生物是下列何種類？,Streptococcus sp.,Aspergillus oryzae + Rhizopus peka,Lactobacillus sp.,Saccharomyces sp. 112年度第一次保健食品初級工程師能力鑑定考試試題 科目：食品科學概論 考試日期： 112年04月22日 10:45~12:00 第 11 頁，共 15 頁,B,
112,112/4/22,食品科學概論,58,在食品儲藏過程中， Aw在0.75以下能發育的微生物為下列何種微生物？,Sarcina sp.,Penicillium sp.,Saccharomyces sp.,Aspergillus sp.,D,
112,112/4/22,食品科學概論,59,有關殺菁處理在果蔬罐頭製造的敘述，下列哪二項正確？ a.主要破壞果膠酵素的活 性 b.可以降低原料中微生物數量 c.固定成品的顏色 d.必要時殺菁液中可加入氯化鈉以增 加硬度,ab,ac,bc,cd,C,
112,112/4/22,食品科學概論,60,有關酵母在烘焙食品中的敘述，下列哪二項正確？ a.其學名為啤酒酵母菌（ Saccharomyces cerevisiae ） b.發酵可增加 pH值，使麵筋糊化 c.速溶乾酵母可直接加入麵粉中與其他 材料一起攪拌，不必先溶於水 d.發酵可產生 與無機酸，具有特殊風味,ab,ac,bd,cd,B,
