year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
113,2024/10/19,食品科學概論,70,為避免粉末產品貯存時吸濕而影響流動性，可以添加下列何種物質？,抗結塊劑,結著劑,膨脹劑,品質改良、釀造及食品製造用劑,A,
113,2024/4/20,食品科學概論,70,下列何者不是水產煉製品於製造時進行水漂（漂洗）的目的？,提高水溶性蛋白質的含量,消除魚腥臭,使製品顏色變白,增強製品之彈性,A,
113,2024/10/19,食品科學概論,71,提高二氧化碳濃度的調氣包裝可延長蔬果貯存壽命，原理是？,促進產生乙烯,促進產生植化素,促進後熟,降低呼吸速率 ,D,
113,2024/4/20,食品科學概論,71,下列何種方法無法降低食品的水活性（Aw）？,加鹽醃漬,添加葡萄糖,乾燥脫水,冷凍後再解凍,D,
113,2024/10/19,食品科學概論,72,下列何者對牛肉貯存過程中產生鮮美風味貢獻最大？,真空調理食品（Sous-vide）中牛肉低溫長時間烹調,濕式熟成牛肉的自家消化,乾式熟成牛肉表面黴菌代謝產物,重組牛排中添加明膠,C,
113,2024/4/20,食品科學概論,72,生產低熱量果醬時，利用鈣離子促進凝膠，所以要選擇？,未成熟水果,過熟水果,低甲氧基果膠的水果,高甲氧基果膠的水果 ,C,
113,2024/10/19,食品科學概論,73,"罐頭食品在充填時，食品上層與罐蓋間都會留一部分空間，稱為上部空隙，其高度一般不
得高於罐內高度之？",1月10日,1月5日,1月3日,1月2日,A,
113,2024/4/20,食品科學概論,73,下列有關馬鈴薯發芽劣變的敘述，何者正確？,放冰箱中產生乙烯，可抑制發芽,放在陽光照射處促進代謝，可抑制發芽,芽含有配醣生物鹼，仍可食用,可用放射線處理，抑制發芽,D,
113,2024/10/19,食品科學概論,74,有關濃縮食品之加工技術之敘述，下列何者正確？,利用二重釜進行液體食品的濃縮，可採開放式或配合減壓方式進行之,利用蒸發器進行液體食品的濃縮，可採開放式或配合減壓方式進行之,冷凍濃縮須於低於水的三相點之溫度及壓力下進行之,薄膜濃縮技術，可採開放式或配合減壓方式進行之,B,
113,2024/4/20,食品科學概論,74,添加偏鹼性（pH>7）的聚磷酸鹽主要可避免何種食品劣變？,減少離子強度，增加肉品保水性,減少乳化食品離漿（syneresis）現象，增加分散穩定性,作為膨鬆劑，維持烘焙產品的蓬鬆性,促進乳化食品離漿（syneresis）現象，增加分散穩定性,B,
113,2024/10/19,食品科學概論,75,利用食物介電性質，可快速加熱並乾燥食物的是？,遠紅外線處理,微波技術,電阻加熱,放射線處理,B,
113,2024/4/20,食品科學概論,75,添加在香腸、鴨賞等產品中的亞硝酸鹽，其主要目的是：,主要目的是抑制黴菌生長,為紅色色素，使肉品保持紅潤,在加熱前與血紅蛋白結合成亞硝酸胺，稱為鹽漬肉色,作為保色劑,D,
113,2024/10/19,食品科學概論,76,下列何種產品需要使用凝乳酶（rennin）製作？,乳酪（butter）,酸酪乳（yogurt）,乾酪（cheese）,豆腐乳（fermented bean curd） ,C,
113,2024/4/20,食品科學概論,76,"馬口鐵皮裝之罐頭食品，已經過商業殺菌，但產品有效日期大多為 3年左右，無法永久貯
存的主要原因是考量：",未添加防腐劑,罐壁腐蝕,真空度減少,殺菌不完全,B,
113,2024/10/19,食品科學概論,77,根據我國食品良好衛生規範準則，食品販賣業者對於食品之熱藏，其溫度應保持在？,攝氏60度以上,攝氏50度以上,攝氏45度以上,攝氏40度以上,A,
113,2024/4/20,食品科學概論,77,殺菌溫度過高易造成乳品有加熱臭而影響風味，主要是何種成分裂解？,乳脂,免疫球蛋白,乳鐵蛋白,β-乳球蛋白 ,D,
113,2024/10/19,食品科學概論,78,組織胺是水產品重要的品質指標，組織胺含量升高的原因是？,水產品貯存溫度過低,水產品鮮度佳,魚肉中的組胺酸氧化,魚類腸內菌酵素的組胺酸脫羧作用,D,
113,2024/4/20,食品科學概論,78,"皮蛋於剝殼後，其表層會出現白色的松枝結晶，可能原因為下列哪一種胺基酸形成的結晶
狀物？",甲硫胺酸,酪胺酸,離胺酸,甘胺酸,B,
113,2024/10/19,食品科學概論,79,為改善稻穀的貯存性及保留維生素 B群，稻穀經浸泡、蒸煮、乾燥後的產品稱為？,預糊化澱粉,抗解澱粉,發芽米,蒸穀米,D,
113,2024/4/20,食品科學概論,79,生理活性成分製備成軟膠囊保健食品，最常使用的囊壁成分是？,關華豆膠,蟲膠,膠原蛋白,明膠,D,
113,2024/10/19,食品科學概論,80,下列何者是可以添加在食品中的天然紅色色素？,甜菜苷,蘇丹紅,食用紅色四十號,"食用紅色四十號鋁麗基 
 
 
以 下 空 白",A,
113,2024/4/20,食品科學概論,80,蛋白質在食品加工脫水處理下的變化涵蓋下列何者？,蛋白質-蛋白質交互作用,蛋白質大量聚集,蛋白質溶解度下降,以上皆是 ,D,
114,2025/4/19,保健食品概論,1,"國內法規規定，何時開始製造的產品不得使用糞腸球菌（Enterococcus faecalis）作為食品
原料使用（以製造為主）？",中華民國107年 1月1日,中華民國107年 7月1日,中華民國108年 1月1日,中華民國109年 1月1日,B,
114,2025/4/19,保健食品概論,2,目前已通過健康食品延緩衰老功能認證的產品，下列何者是其保健成分原料？,β-聚葡萄糖,管花肉蓯蓉苯乙醇苷,魚油,紅麴,B,
114,2025/4/19,保健食品概論,3,申請健康食品查驗的產品，對其保健功效評估報告的審查，何為為非？,試驗產品應是申請的最終產品,人體食用研究者應有人體研究倫理審查委員會同意書,動物實驗應有試驗執行機構之實驗動物照護及使用委員會或小組同意書,應有二批結果報告，其中至少一批檢驗完成日期需在三年內,D,
114,2025/4/19,保健食品概論,4,"兩種保健食品分別為牛樟芝固態培養菌絲體膠囊和牛樟芝椴木栽培子實體膠囊，欲申請
健康食品認證，請問此兩種產品共同需進行的安全性評估項目為何？ a:基因毒性 b:28 天
餵食毒性試驗 c:90 天餵食毒性試驗 d:致畸試驗 e:致癌性試驗 f:繁殖試驗。",a,"a,b","a,c,d","a,c,d,e,f",C,
114,2025/4/19,保健食品概論,5,"下列有關二甲基黃（dimethyl yellow）之敘述：a.曾被用做人造奶油食用色素 b.動物實驗
發現其會致癌 c.屬用途限定食物染劑 d.訂定有限量標準，下列何者不正確？",a,cd,acd,abcd,B,
114,2025/4/19,保健食品概論,6,下列有關反式脂肪之敘述何者為錯誤？,人造的反式脂肪主要來自於經過氧化的植物油,攝取過多反式脂肪會增加罹患心血管疾病風險,天然的乳製品也可能存在反式脂肪,我國規定於營養標示內應標示反式脂肪項目,A,
114,2025/4/19,保健食品概論,7,糞腸球菌、尿腸球菌做為健康食品原料，需要的安全性證明，下列何者為非？,基因毒性試驗,90天餵食毒性試驗,致癌性試驗,毒力相關因子檢測,C,
114,2025/4/19,保健食品概論,8,目前獲得健康食品健食規字號的產品都具有何種功能？,牙齒保健功能,胃腸功能改善,免疫調節功能,調節血脂功能,D,
114,2025/4/19,保健食品概論,9,食品中添加「碳酸鎂」作為品質改良劑時，使用限量為 5 g/kg 以下，下列何者符合規定？,膠囊每顆500 mg 中含有碳酸鎂2 mg,每150 kg食品中含有碳酸鎂 0.8 kg,500顆錠狀食品（每顆 200 mg）總計含有碳酸鎂 2 g,每25 kg食品中含有碳酸鎂 150 g,A,
114,2025/4/19,保健食品概論,10,下列何者不是健康食品護肝保健功效評估方法中，可進行的肝損傷模式？,疲勞性肝損傷,四氯化碳誘發化學性肝損傷,酒精液態飼料誘導酒精性脂肪肝,止痛藥物乙醯胺基苯酚誘導化學性肝炎損傷,A,
114,2025/4/19,保健食品概論,11,"業者向衛生福利部申請輸入錠狀、膠囊狀食品查驗登記，何者非衛生福利部不予登記並發
駁回書函之主要原因？",成分含量表列載之成分或含量，與包裝、標籤標示之成分或含量不一致者,產品使用之添加物係衛福部所定「食品添加物使用範圍及限量暨規格標準」未收載者,提出申請時未檢附產品成分含量表正本,逾通知補件期限未補件者 ,C,
114,2025/4/19,保健食品概論,12,健康食品查驗登記許可證之效期，下列何者錯誤？,新領證之有效期限為 5年,效期屆滿前3個月內得申請展延,展延許可之續證有效期為 3年,屆期未申請或不准展延者，原許可證自動失效,C,
114,2025/4/19,保健食品概論,13,"國內生產維生素膠囊狀、錠狀食品，如何計算產品是否達到「認定基準表」應辦理查驗登
記的基準值？",配方中每100公克的含量,每顆（粒）膠囊狀、錠狀食品的含量,依每日建議攝取量的最大值,依每日建議攝取量的最小值,C,
114,2025/4/19,保健食品概論,14,"以下何者不是包裝維生素礦物質類之錠狀膠囊狀食品營養標示，應遵行事項所規定之標
示內容？",「營養標示」之標題,每一份量（或每一份、每份）幾顆（或粒、錠）、本包裝所（含）幾份,於包裝容器上宣稱或自願標示之營養素含量,產品所含維生素、礦物質之生理功能,D,
114,2025/4/19,保健食品概論,15,國內獲健食字號的茶飲料產品，下列何項非產品申請的保健功能？,調節血脂,不易形成體脂肪,促進鐵吸收,胃腸功能改善,C,
114,2025/4/19,保健食品概論,16,若以產值來看，以下何者非國內最主力的保健食品品項？,飲料,飲品,沖泡飲品,膠囊錠劑食品,D,
114,2025/4/19,保健食品概論,17,臺灣保健食品的銷售通路，下列何者敘述有誤？,實體通路包含藥局藥妝店及醫美診所等,實體通路包含便利商店及超巿等,直銷不是重要通路,虛擬通路包括網路平台及直播等 ,C,
114,2025/4/19,保健食品概論,18,食品原料標示時，對冬蟲夏草菌絲體的使用，何者敘述有誤？,要於外包加註「本產品非中藥材冬蟲夏草之製品」的醒語,完整「冬蟲夏草菌絲體」7個字，字體大小要一致,需備菌株鑑定證明或分離來源等相關文件,可直接使用菌株英文名稱，不需中文名稱,D,
114,2025/4/19,保健食品概論,19,"向衛生福利部申請特殊營養食品特定疾病配方食品查驗登記新案，所需下列何種資料？ 
a.食品業者登錄證明文件 b.原製造廠出具之原料成分含量表正本 c.製程作業重點資料 
d.國產者應檢附製造工廠聘用衛生管理人員之地方政府衛生局核備證明文件",abcd,cd,ab,bc,D,
114,2025/4/19,保健食品概論,20,下列何為不是國內「健康食品之輔助調節血鐵保健功效評估方法」須檢測指標與方法？,紅血球指標,發炎指標,鐵營養相關血液生化指標,體脂肪,D,
114,2025/4/19,保健食品概論,21,胃腸改善健康食品可以減少腸內哪一種有害菌？,Clostridium perfringens,Clostridium botulinum,Listeria monocytogenes,Bacillus cereus,A,
114,2025/4/19,保健食品概論,22,"何者包含於「魚油健康食品規格標準」之規定中？a.以傳統供食用之魚類萃取製成滴丸、
膏狀、膠囊或錠狀之食品。b.除加工必要使用之抗氧化劑或賦型劑外，可再添加一種輔助
強化功效之成分原料。c.所含 ω-3 脂肪酸之純度應為百分之三十至五十。d.每日攝取量所
含之ω-3脂肪酸至少應達一．○克，但不得超過二．○克。",ab,cd,ad,bd ,B,
114,2025/4/19,保健食品概論,23,依據「工業及礦業團體分業標準」所訂之「保健營養食品工業」業務範圍，何者為非？,"從事保健營養之食品製造工業所生產的膠囊、錠劑、顆粒粉末或飲品等型態之保健
類食品",從事保健營養之食品製造工業所生產之中藥製劑,從事保健營養之食品製造工業所生產之食用酵素,從事保健營養之食品製造工業所生產之病患用食品,B,
114,2025/4/19,保健食品概論,24,吃了保健食品，身體出現紅疹、搔癢，這是何種反應？,排毒反應,不良反應,萌眩反應,鈍化反應,B,
114,2025/4/19,保健食品概論,25,健康食品產品配方依每日建議攝取量，所含之外加精緻糖之限量為何？,50公克,25公克,17公克,10公克,C,
114,2025/4/19,保健食品概論,26,以下何種原料具有骨質保健的功效？,丹蔘酮,異黃酮,木糖醇,靈芝,B,
114,2025/4/19,保健食品概論,27,以下何種原料可以改善腸胃功能？,菊苣纖維,魚油,人參,冬蟲夏草,A,
114,2025/4/19,保健食品概論,28,以下何者是成人之必須胺基酸？,甘胺酸glycine,胱胺酸cystine,精胺酸arginine,"離胺酸lysine 
 
 
114 年度第一次保健食品初級工程師能力鑑定考試試題 
科目：保健食品概論 
考試日期： 114年04 月19日 09:00~10:15 第 6 頁，共 15 頁",D,
114,2025/4/19,保健食品概論,29,楊桃最不適合哪一類病人食用？,心血管疾病,氣喘病,糖尿病,腎臟病,D,
114,2025/4/19,保健食品概論,30,"食物組成分為營養素和非營養素，下列有關非營養素（nonnutrients）之敘述何者是錯誤的
組合：a.礦物質，b.天然存在的物質，c.維生素",ab,bc,ac,以上皆錯,D,
114,2025/4/19,保健食品概論,31,"在毒理學研究中，NOAEL（無可觀察不良影響劑量）和 ADI（每日可容忍攝入量）是評
估食品中化合物安全性的重要參數。下列關於 NOAEL 和 ADI 的敘述，何者正確？ 
(1)NOAEL 是指在動物實驗中沒有檢測到任何生理變化的劑量，與毒理學效應無關。
(2)ADI 的計算通常基於 NOAEL，並引入安全係數 100 以考慮種間差異（10 倍）和個體
敏感性差異（10倍）。(3)NOAEL和 ADI的值會因不同物種的代謝機制相同而保持一致，
不需要跨物種修正。(4)ADI 代表所有暴露途徑的總和，包括環境暴露、職業暴露和膳食
暴露。","1, 2","2, 4","2, 3","1, 3, 4",B,
114,2025/4/19,保健食品概論,32,目前臺灣取得健康食品認證的產品，包括哪些產品型態？,茶類飲料等傳統食品型態,膠囊錠劑等非傳統食品型態,以上皆是,以上皆非,C,
114,2025/4/19,保健食品概論,33,下面對臺灣保健食品巿場的敘述，何者為非？,巿場規模已超過新台幣 1千億元,重視成品調配，不重視素材研發,產品可區分為傳統食品型態及膠囊錠劑兩大類,乳酸菌產品是長青且持續熱門的品項 ,B,
114,2025/4/19,保健食品概論,34,以下何者非健康食品所必須符合之要件？,具有明確功效成分，且其產品的合理攝取量必須有科學的依據,具有中藥典籍記載，經過臨床測試，有另類療法之實證,經過科學化的保健功效評估實驗,依學理證明其無害且具有明確及穩定的保健功效,B,
114,2025/4/19,保健食品概論,35,所謂健康食品係指該食品？,提供特殊營養素或具有特定之保健功效,特別加以標示或廣告,非以治療，矯正人類疾病為目的,以上皆是,D,
114,2025/4/19,保健食品概論,36,以下我國食品相關認證標章，何者是由衛生福利部核發？,國家品質標章SNQ（Symbol of National Quality）,台灣優良食品驗證制度產品標章 TQF（Taiwan Quality Food）,健康食品標章（Health Food）,台灣優良農產品標章 CAS（Certified Agricultural Standards）,C,
114,2025/4/19,保健食品概論,37,廠商向衛生福利部申請健康食品查驗登記遭駁回，其救濟方式何著不正確？,收受處分通知之次日起六個月內，敘明理由，向中央主管機關提出申復,申復經駁回，廠商不服者，得依訴願法提起訴願,收受審處分通知之次日起三十日內，逕依訴願法提起訴願,為爭取時效，同時提出申復及訴願,D,
114,2025/4/19,保健食品概論,38,目前已取得國內健康食品認證的產品有那些型態？,豆漿,米飯,茶飲料,以上皆是,D,
114,2025/4/19,保健食品概論,39,下列哪個不是國內保健食品開發活絡的微生物類原料？,紅麴,大型藻,益生菌,綠藻 ,B,
114,2025/4/19,保健食品概論,40,"若食品標示中指出該食品「不含鈉」，則表示該食品每 100公克之固體（半固體）或每 100
毫升之液體所含「鈉」分別不得超過多少？",0.5公克,0.1公克,5毫克,50毫克,C,
114,2025/4/19,保健食品概論,41,從業者的角度來看保健食品的主要技術需求，以下何者為非？,基因工程,萃取濃縮,微生物發酵,純化分離,A,
114,2025/4/19,保健食品概論,42,何者不是健康食品包裝標示之應標示項目？,食品添物名稱,許可證字號,製造工廠名稱及地址,營養成分及含量,C,
114,2025/4/19,保健食品概論,43,"取得衛生福利部查驗登記許可之健康食品，不符合衛生福利部訂定之衛生標準，其處分何
者不正確？",立即移送法辦,行為人處3~15 萬元罰鍰,負責廠商限期回收市售品,經通知限期改製卻逾期未遵行者，產品沒入銷毀之,A,
114,2025/4/19,保健食品概論,44,向衛生福利部申請嬰兒與較大嬰兒配方食品查驗登記，下列何者不正確？,原製造廠最近二年內出具原料成分含量表,"出產國管理產品衛生安全或核發製造廠證照之政府機關最近二年內出具之原製造廠
為合法工廠之官方證明文件",有效樣本數20 人以上之試用報告,完整樣品，有不同包裝規格、型態或材質者，各別檢附之 ,A,
114,2025/4/19,保健食品概論,45,下列何者不是包裝食品營養標示欄位中可列載的營養素？,葉黃素,維生素C,飽和脂肪酸,咖啡因,D,
114,2025/4/19,保健食品概論,46,"保健食品以「健康」字樣為品名之一部分卻未取得衛生福利部健康食品查驗登記許可，其
標示、宣傳廣告之違規屬性為何？",宣稱之保健效能超過許可範圍,涉及不實、誇張,涉及易生誤解,涉及醫療效能,C,
114,2025/4/19,保健食品概論,47,"有關健康食品規格標準（符合健康食品管理法第三條第一項第二款規定者），下列何者不
是保健功效成分鑑定報告及其檢驗方法之審核重點？",其成分應具明確保健功效,產品規格應符合衛生福利部所定之健食品規格標準,鑑定報告應包括規格成分之定性及定量試驗結果,檢驗方法以國內或國際間公認之方法為之,A,
114,2025/4/19,保健食品概論,48,"取得衛生福利部查驗登記許可之健康食品，於許可證於有效期間內，衛生福利部得對該健
康食品重新評估，何者不是健康食品管理法所規定得重新評估之情況？",產品刊登誇大不實廣告受到質疑,科學研究對該產品之功效發生疑義,產品之成分、配方或生產方式受到質疑,食品衛生主管機關認定有必要時,A,
114,2025/4/19,保健食品概論,49,"相較於個案審查型（健康食品管理法第 3條第 1項第1款），申請規格標準型（健康食品
管理法第3 條第1項第 2款）之健康食品查驗登記，可以免附何種文件資料？",產品保健功效評估報告,產品保健功效成分鑑定報告及其檢驗方法,產品營養成分分析報告,產品衛生檢驗報告,A,
114,2025/4/19,保健食品概論,50,下列有關醣質的敘述，何者正確？,葡萄糖、麥芽糖與蔗糖等具有還原性,肝醣是唯一來自動物的一種醣類,甜度的順序是：果糖最強，其次蔗糖、葡萄糖,所有的醣質的熱量都相等，澱粉和葡萄糖也都是 4.0 kcal/g,C,
114,2025/4/19,保健食品概論,51,構成卵磷脂的成份中，有甘油、脂肪酸、磷酸以及下列何者？,絲胺酸,肌醇,乙醇胺,膽鹼,D,
114,2025/4/19,保健食品概論,52,有關於insulin 的敘述，下列何者錯誤？,高血糖刺激胰臟之 beta細胞所分泌,可促進細胞之糖解作用,可抑制周圍組織攝入葡萄糖,可促進周圍組織攝入胺基酸,C,
114,2025/4/19,保健食品概論,53,下列何種飲用水中含有最少量的礦物質？,軟水,硬水,天然水,蒸餾水,D,
114,2025/4/19,保健食品概論,54,高脂飲食與下列何種疾病較無關聯？,膽結石,胃潰瘍,大腸癌,乳癌,B,
114,2025/4/19,保健食品概論,55,下列何種甜味物質每公克供應之熱量最多？,蔗糖,山梨糖醇,阿斯巴甜,糖精 ,A,
114,2025/4/19,保健食品概論,56,糞便中之含氮量與下列何者正相關？,體重,體表面積,食物攝取量,基礎代謝率,C,
114,2025/4/19,保健食品概論,57,關於膽固醇之敘述，下列何者錯誤？,可經陽光照射，在皮膚上形成維生素 D,主要運輸形態為游離膽固醇,為肝臟合成膽酸之原料,可轉換成性激素,B,
114,2025/4/19,保健食品概論,58,有助於益生菌生長的成分，下列何者為非？,寡醣,多肽,胺醣,膳食纖維,B,
114,2025/4/19,保健食品概論,59,"支鏈胺基酸（branched-chain amino acids, BCAA）為構成肌肉和提供肌肉能量的必需胺基
酸，下列何者不是BCAA？",組胺酸（histidine）,白胺酸（leucine）,異白胺酸（isoleucine）,纈胺酸（valine）,A,
114,2025/4/19,保健食品概論,60,糯米的組成是什麼？容易使血糖上升。,支鏈澱粉多,直鏈澱粉多,黏度低,糯米以β 鍵連結,A,
114,2025/4/19,保健食品概論,61,以下何者與鈣的吸收無關？,維生素D,蛋白質,乳糖,脂肪 ,D,
114,2025/4/19,保健食品概論,62,VLDL是在哪裡轉化成 LDL？,肝臟,腎臟,血管,小腸,C,
114,2025/4/19,保健食品概論,63,下列何者是人體中樞神經唯一可使用的能量來源？,脂肪酸,葡萄糖,酮體,胺基酸,B,
114,2025/4/19,保健食品概論,64,"香腸等肉類加工製品會添加硝酸鹽或亞硝酸鹽，做為上色用途外，還有一個重要的用途是
下列何者？",防止產生致癌物,保持肉類原味,防止肉毒桿菌產生,延長保存期限,C,
114,2025/4/19,保健食品概論,65,下列關於市售盒裝嫩豆腐之敘述，何者是正確的？,不可以直接吃，應煮熟,應置於冷藏環境保存,由生豆漿製成，非熟食,蛋白質含量較傳統豆腐低,B,
114,2025/4/19,保健食品概論,66,下列關於「褐色斑點香蕉」之敘述，何者是錯誤的？,褐色斑點為香蕉成熟後自然氧化所造成,可以食用,可能具刺激免疫系統作用,可能具有抗癌作用,D,
114,2025/4/19,保健食品概論,67,下列關於「洋蔥」之敘述，何者是錯誤的？,洋蔥富含類黃酮、硫化物等有益物質,洋蔥鈣含量高,洋蔥含有抗氧化成分,目前沒有證據其能幫助增加骨質密度 ,B,
114,2025/4/19,保健食品概論,68,日本曾發生之所謂水俁病（Minamata disease），這是因何種物質汙染魚類所致？,有機鉛,有機錫,有機汞,有機鎳,C,
114,2025/4/19,保健食品概論,69,台灣與日本曾發生鎘米事件，而會造成所謂的痛痛病，請問這是何種組織疾病？,免疫系統,心血管系統,中樞神經系統,骨骼系統,D,
114,2025/4/19,保健食品概論,70,"裝飲用水之寶特瓶可能隨時間推移、溫度上升及酸鹼度下降而使得寶特瓶中塑化劑及何
種物質釋放到水中，可能有害健康？",銻,砷,鉻,鉑,A,
114,2025/4/19,保健食品概論,71,亞硝酸鹽是一種食品添加物，其使用目的之一是為了防止何種微生物生長？,肉毒桿菌,仙人掌桿菌,金黃色葡萄球菌,沙門氏桿菌,A,
114,2025/4/19,保健食品概論,72,台灣多年前曾於二仁溪口附近的海域，發生綠牡蠣事件，這是何種汙染物造成？,銅,塑化劑,鎘,藍綠藻毒素,A,
114,2025/4/19,保健食品概論,73,下列有關“過貓”蕨菜之敘述何者為錯誤？,含原蕨苷ptaquiloside,原蕨苷被IARC 歸為第3類，人類致癌性證據不足,含豐富纖維質、鐵質，營養價值高,生食較佳,D,
114,2025/4/19,保健食品概論,74,胃切除者可能缺乏下列何種營養素？,"維生素B 
1","維生素B 
2","維生素B 
6","維生素B 
12",D,
114,2025/4/19,保健食品概論,75,下列糕餅點心何者的升膽固醇指數（cholesterol / saturated - fat index）最高？,鬆餅,可頌,鳳梨酥,"蛋黃酥 
A、B、C、",D,
114,2025/4/19,保健食品概論,76,下列何者不是維生素 Bab 缺乏導致所伴隨之臨床症狀？,巨球性貧血,同半胱胺酸血症,惡性貧血,小球性貧血,D,
114,2025/4/19,保健食品概論,77,丙烯醯胺主要可能產生下列何種器官毒性？,神經毒性,腎毒性,肝毒性,心血管毒性,A,
114,2025/4/19,保健食品概論,78,下列有關紅（火）龍果內部果肉發芽之敘述，何者正確？,會產生毒素,這是胚珠柄，屬果實一部分,需切除或剔除後才能食用,不具營養價值,B,
114,2025/4/19,保健食品概論,79,"依規定食品中產孢性細菌包括產氣莢膜桿菌及仙人掌桿菌之最大容許量每公克應在幾個
以下？",100,50,25,10,A,
114,2025/4/19,保健食品概論,80,"下列細菌性食品中毒中，何者潛伏期短約 30 分鐘至8小時，一般為 2~4小時，症狀有噁
心、嘔吐、下痢、腹痛、糞便中有黏液等等？",肉毒桿菌,霍亂弧菌,金黃色葡萄球菌,"志賀氏桿菌 
 
 
 
以 下 空 白",C,
114,2025/4/19,食品科學概論,1,有關酵素的敘述，下列何者錯誤？,凝乳酪主要應用於牛乳之凝乳，用以製備乾酪,"玉米澱粉溶液經澱粉液化酶，澱粉糖化酶及葡萄糖異構化酶，等多種酵素作用，可
製造高果糖糖漿",削過皮的水果加進 0.1%食鹽水中，可完全抑制酚酶的酵素性褐變,次級肉品可利用木瓜蛋白酶軟化，以提高產品價值,C,
114,2025/4/19,食品科學概論,2,下列有關於蛋白質與其溶解度之配對何者有誤？,彈性蛋白（elastin）—難溶於水,穀膠蛋白（gliadin）—可溶於70-90%酒精溶液，但不溶於水,白蛋白（albumin）—可溶於水以及稀鹽、稀酸或稀鹼溶液,肌紅蛋白（myoglobin）—可溶於水以及稀酸或稀鹼溶液,D,
114,2025/4/19,食品科學概論,3,下列有關澱粉糊化（gelatinization）及澱粉回凝（retrogradation）的敘述，何者為非？,脂肪酸的甘油一酯衍生物有加速澱粉回凝的效果,澱粉糊化時，直鏈澱粉與支鏈澱粉的分子結構都會改變,糊化後的澱粉經長時間靜置後，鄰近澱粉鏈分子以氫鍵結合，造成澱粉的回凝現象,澱粉的回凝對烘焙及米食產品品質影響很大,A,
114,2025/4/19,食品科學概論,4,"下列有關脂肪及脂肪酸之物理性質的敘述，何者正確？ a.飽和脂肪酸的熔點比不飽和脂
肪酸的熔點低 b.油脂的不飽和度愈高，其黏度愈低 c.飽和脂肪酸的比重較不飽和脂肪酸
比重高 d.脂肪酸的碳鏈愈長熔點愈低",ab,bc,cd,abd,B,
114,2025/4/19,食品科學概論,5,ISO 14000為建立企業的那一種管理系統？,財務,人事,環境,生產,C,
114,2025/4/19,食品科學概論,6,在ISO驗證之評估流程中，公司品質系統的評估，無法由下列何者來執行？,公司內部的稽核人員（第一者稽核）,客戶（第二者稽核）,獨立的第三者來執行,衛生管理機關,D,
114,2025/4/19,食品科學概論,7,目前我國包裝飲用水及盛裝飲用水衛生標準中，未規定下列何者之最大容許量或限量？,砷,溴酸鹽,腸炎弧菌,綠膿桿菌,C,
114,2025/4/19,食品科學概論,8,食品安全品質標準（SQF），除了產品品質驗證外，更考慮到食品防護，下列何者不正確？,食品安全,食品防禦,食品檢驗,食品摻偽,C,
114,2025/4/19,食品科學概論,9,以下哪一項不是HACCP 的主要目的？,重視源頭管理,零缺點系統,風險分析,預防管制,B,
114,2025/4/19,食品科學概論,10,目前實施的[食品中微生物衛生標準]中對[殺菌液蛋]的要求事項，下列何者正確？,總生菌數小於106 CFU/g,腸桿菌科不得檢出,沙門氏菌陰性,金黃色葡萄球菌陰性,C,
114,2025/4/19,食品科學概論,11,製作啤酒時使用大麥芽的目的為何？,提供澱粉水解酶,增加苦澀味,增進色澤,降低糖度,A,
114,2025/4/19,食品科學概論,12,漁獲物屠宰後生化變化直接影響到漁產品的鮮美程度，下列敘述何者有誤？,高度緊迫會加速進入僵直期,ATP 耗盡啟動死後僵直程序,肌肉組織軟化主要與肌原纖維蛋白降解有關,核苷酸和游離胺基酸對鮮甜味貢獻很大,C,
114,2025/4/19,食品科學概論,13,有關丙烯醯胺敘述何者有誤？,高碳水化合物的食品較易產生,酸性下較不易產生,天門冬醯胺酸，甲硫胺酸和三酸甘油酯都是可能的反應物,高溫高水分含量較易產生,D,
114,2025/4/19,食品科學概論,14,肉品中的肌紅素受到硫化氫和氧氣影響形成硫肌紅素時，肉品會呈現什麼顏色？,綠色,紅色,橘色,棕色,A,
114,2025/4/19,食品科學概論,15,有關食品中真菌毒素限量標準，下列何者有誤？,黃麴毒素（ochratoxin A）米麥類-5 ppb 以下,棒麴毒素（patulin）蘋果汁-50 ppb以下,橘黴素（citrinin）原料用紅麴米-5 ppb 以下,總黃麴毒素（aflatoxins）花生、玉米-20 ppb以下,D,
114,2025/4/19,食品科學概論,16,油脂碘價測定是利用何種滴定法？,氧化還原,沉澱,中和,錯合物,A,
114,2025/4/19,食品科學概論,17,下列何者不會提升熱風乾燥的速率？,降低熱風濕度,植物組織為活細胞狀態,擴大食品的表面積,提高真空度 ,B,
114,2025/4/19,食品科學概論,18,下列何種不是食品幅射照射的目的？,破壤酵素,殺菌,殺滅昆蟲,促進發芽,D,
114,2025/4/19,食品科學概論,19,下列哪一種情形不屬於散裝食品的特性？,不具啟封辨識性,不具延長保存期限,可擴大銷售範圍,非密封,C,
114,2025/4/19,食品科學概論,20,保健營養食品GMP 驗證屬何種形態驗證？,劑型,廠區,人員,食品安全,A,
114,2025/4/19,食品科學概論,21,"食品中的持久性有機汙染物（Persistent Organic Pollutants, POPs），下列何者最不適用？",戴奧辛,多氯聯苯,魚貝類刺毒,DDT農藥,C,
114,2025/4/19,食品科學概論,22,有關食品組織胺中毒，下列何者錯誤？,未經充分加熱導致,與生物體高量組胺酸有關,與污染的微生物中組胺酸脫羧酶活性有關,鯖科魚類中毒,A,
